Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,lang_fasttext,lang_confidence
84879,7bUiZJLSulX4L0vAdljVQK,Cem Karaca,"Ölümsüzler, Vol. 3",Üryan Geldim,27,255626,False,0.291,0.352,2,-19.768,0,0.0441,0.123,0.00041,0.0855,0.647,94.243,4,psych-rock,tr,0.7810261845588684
84881,51Kk1KFVaFhIYTwo2Ij55n,Mavi Işıklar,Mavi Işıklar - Türk Pop Tarihi,Yaramaz Ne Oldu Sana,26,170626,False,0.531,0.417,0,-12.74,0,0.0338,0.892,0.959,0.176,0.723,109.514,4,psych-rock,tr,0.6809832453727722
84884,6Rrd4SPndUw1G5C0UkJKnC,Barış Manço,Sarı Çizmeli Mehmet Ağa,Ham Meyvayı Kopardılar Dalından,27,248602,False,0.589,0.513,5,-10.464,0,0.0268,0.144,0.0142,0.151,0.892,109.512,4,psych-rock,tr,0.9880335927009584
84889,0miRkg25FkSallQPNvdBx6,Cem Karaca,Nerde Kalmıştık,Nöbetçinin Türküsü,26,257933,False,0.44,0.583,9,-11.141,0,0.068,0.367,0.0,0.0533,0.449,94.649,3,psych-rock,tr,0.9873619079589844
84894,0UgAZtkSkSf56vCjsCcnEA,Cem Karaca,Merhaba Gençler,Bedava Yaşıyoruz,27,297706,False,0.442,0.763,4,-7.561,1,0.0519,0.796,0.000114,0.377,0.6,146.218,5,psych-rock,tr,0.9977623820304872
84897,1Ki61ngsEfX8h110ubE57g,Kamuran Akkor,Sev Yeter,Anadan Ayrı,28,252261,False,0.41,0.61,9,-6.841,0,0.0436,0.666,0.0,0.171,0.624,97.352,4,psych-rock,tr,0.5753025412559509
84905,56aX1lFT8E0y1wvzdRuRn6,Barış Manço,Dağlar Dağlar / Barış Manço Klasikleri,Unutamıyorum,26,186261,False,0.345,0.583,7,-6.825,1,0.0309,0.0132,0.0146,0.235,0.131,121.849,4,psych-rock,tr,1.000036358833313
84932,5wYbPCvMiUQfZgXvEne6wR,Cem Karaca,"Cem Karaca Anısına, Vol. 3",İhtarname,26,226600,False,0.648,0.833,5,-11.633,1,0.0948,0.746,0.00108,0.233,0.358,103.128,4,psych-rock,tr,0.4280768036842346
84961,7hIUAv5m8fR3Pt8AEGXYJ5,Selda Bağcan,40 Yılın 40 Şarkısı,Adaletin Bu Mu Dünya,26,185782,False,0.336,0.712,10,-3.66,0,0.0318,0.8,1.48e-05,0.186,0.425,169.384,4,psych-rock,tr,0.8475174307823181
84965,6jsEY3kiEOhwzS69or3Rtm,Flört,Cemiyette Pişiyoruz,Bu Havalarda Dönme Bana,26,165053,False,0.595,0.346,9,-14.264,0,0.0333,0.303,0.105,0.177,0.329,83.944,4,psych-rock,tr,0.966532826423645
84971,6zH8bznpwzZjvQf6Xti0gb,Cem Karaca,Bu Son Olsun,Lümüne,26,283240,False,0.319,0.713,7,-5.559,0,0.033,0.933,0.863,0.0942,0.498,100.547,4,psych-rock,tr,0.9515467286109924
84972,0L3t3JBQM0s7orSGUEWfE3,Selda Bağcan,Türkülerimiz 2 - Mehmet Emmi,Niye Çattın Kaşlarını,26,195160,False,0.469,0.222,4,-20.753,0,0.0608,0.87,0.375,0.111,0.497,104.798,4,psych-rock,tr,0.9996735453605652
84973,5FeXVT3M7ppmN04GcHGmrd,Kamuran Akkor,Bitmeyen Çile,Kimbilir,27,243506,False,0.458,0.41,0,-10.471,1,0.0424,0.764,0.000321,0.114,0.322,114.311,4,psych-rock,tr,0.8599814772605896
84979,3gtqjuFl9ybkgsVGrMqVvY,Kamuran Akkor,Kader Çıkmazı,Yalvarırım Affet,27,159846,False,0.485,0.341,5,-8.871,0,0.0322,0.961,4.09e-06,0.154,0.275,71.177,4,psych-rock,tr,0.8634836077690125
84980,3r5CAbMLZEWFHQJ2OiDsaU,Selda Bağcan,Türkülerimiz 1,Adaletin Bu mu Dünya,26,185260,False,0.348,0.643,10,-6.063,0,0.0315,0.813,1.85e-05,0.182,0.407,168.658,4,psych-rock,tr,0.8618072271347046
84984,6QJX23Apmbi0XMzYX68zuD,Barış Manço,24 Ayar,Gibi Gibi,26,272933,False,0.624,0.73,9,-12.196,1,0.129,0.307,2.46e-05,0.149,0.519,122.206,4,psych-rock,tr,0.7052294611930847
84989,0XRcwoJgdhXpR0qVpAdf98,Barış Manço,Sarı Çizmeli Mehmet Ağa,Yol Verin Ağalar Beyler,26,234351,False,0.406,0.606,10,-9.121,0,0.0345,0.718,0.00204,0.171,0.615,134.746,4,psych-rock,tr,0.4435621500015259
84990,6eyfbWystfPPnQzZTU6YLx,Mavi Işıklar,Mavi Işıklar - Türk Pop Tarihi,Giresun Kayıkları,26,118933,False,0.488,0.693,2,-7.875,0,0.028,0.673,8.99e-05,0.267,0.832,153.17,3,psych-rock,tr,0.9954051971435548
84995,1eClAfJCOSOslgOFStm8Rc,Cem Karaca;Dervişan,Parka,Bu Son Olsun,25,169706,False,0.234,0.396,4,-14.006,0,0.0394,0.401,0.000303,0.833,0.636,189.188,3,psych-rock,tr,0.6748394966125488
85113,6hTlfgh8zGrpJ1ijRXxUGK,Athena,Geberiyorum (Nazım Hikmet Ran Günler Şiiri),Geberiyorum - Nazım Hikmet Ran Günler Şiiri,47,172082,False,0.637,0.341,7,-8.72,0,0.042,0.0536,0.000654,0.125,0.515,113.065,5,punk-rock,tr,0.9750608801841736
85127,1TyzAag3Pjh9D3eslUjuSX,Last Child,Our Biggest Thing Ever,Rindumu Disana,50,194430,False,0.502,0.925,4,-4.319,1,0.0529,0.00197,0.0,0.302,0.646,80.02,4,punk-rock,tr,0.3685040771961212
85405,4SBTogXwTxT4Okzrej5PtW,Çilekeş,Y.O.K.,Yetmiyor,40,276080,False,0.472,0.749,1,-6.537,0,0.0304,0.000954,9.72e-06,0.153,0.107,141.986,4,punk-rock,tr,1.0000137090682983
85668,2GiUWH13wdIfvvR2vjemAH,Athena;Aylin Aslım;Bülent Ortaçgil;Feridun Düzağaç;Koray Candemir;mor ve ötesi;Nejat Yavaşoğulları;Vega,Savaşa Hiç Gerek Yok,Savaşa Hiç Gerek Yok - Version 1,37,218120,False,0.591,0.617,0,-10.068,1,0.0252,0.0225,0.0,0.101,0.36,97.963,3,punk-rock,tr,0.7661421895027161
85758,0yHHF1JYimtnsgsZnYWoXu,Athena,Herşey Yolunda,Yorulmak Olmaz,36,302493,False,0.633,0.712,10,-5.885,0,0.0309,0.0049,0.0,0.0961,0.491,137.861,4,punk-rock,tr,0.3413193523883819
85766,1dVuRDQTEskwGzyhpDzzNk,Pickpocket,Hayalle Geçek Arasında,Ne Farkeder?,37,305830,False,0.505,0.857,2,-5.329,0,0.0382,0.00115,2.05e-06,0.0816,0.437,150.082,4,punk-rock,tr,0.5743505358695984
85770,2X9yEYprYoujndrM0coiHx,Cemiyette Pişiyorum,Düşersem Hatırla,Beynim Yok,36,134013,False,0.395,0.965,9,-4.406,0,0.127,0.000541,0.301,0.0801,0.493,152.941,4,punk-rock,tr,0.5366917252540588
85858,2xmhmt8OMmeFHyB6VwxyLw,Athena,İt,Köpek,35,216456,False,0.438,0.964,6,-6.102,0,0.0652,0.00272,0.0,0.739,0.663,156.318,4,punk-rock,tr,0.9881035089492798
85908,61wfWYE6b8v38Wrt543o2Y,Athena,Mamak Türküsü (Yeni Türkü Zamansız),Mamak Türküsü - Yeni Türkü Zamansız,35,175151,False,0.55,0.751,6,-7.338,0,0.0318,0.00215,1.07e-06,0.146,0.87,105.597,4,punk-rock,tr,0.9576250314712524
85968,7aYCCRydZ49pQTFmthUNeV,Rashit;Teoman,Dinozor,Yakın Ölüm Deneyimi,35,242480,False,0.583,0.903,4,-4.961,0,0.0471,0.0666,3.53e-06,0.126,0.735,134.98,4,punk-rock,tr,0.993226945400238
86169,6hTlfgh8zGrpJ1ijRXxUGK,Athena,Geberiyorum (Nazım Hikmet Ran Günler Şiiri),Geberiyorum - Nazım Hikmet Ran Günler Şiiri,47,172082,False,0.637,0.341,7,-8.72,0,0.042,0.0536,0.000654,0.125,0.515,113.065,5,punk,tr,0.9750608801841736
86174,1TyzAag3Pjh9D3eslUjuSX,Last Child,Our Biggest Thing Ever,Rindumu Disana,50,194430,False,0.502,0.925,4,-4.319,1,0.0529,0.00197,0.0,0.302,0.646,80.02,4,punk,tr,0.3685040771961212
86659,4SBTogXwTxT4Okzrej5PtW,Çilekeş,Y.O.K.,Yetmiyor,40,276080,False,0.472,0.749,1,-6.537,0,0.0304,0.000954,9.72e-06,0.153,0.107,141.986,4,punk,tr,1.0000137090682983
86807,4bPBhZBFJ2OR6VoRa09Cj0,Kilink,Kasaba,Oc (Aslında Alkol Hala Damarımda),37,140355,False,0.593,0.284,4,-12.263,1,0.039,0.628,2.99e-06,0.11,0.104,147.403,4,punk,tr,0.8946013450622559
86822,3V0wIlV00u7Y0XHqclth2N,Fiersa Besari,20:20,Obsesi,39,194370,False,0.64,0.214,4,-9.747,0,0.0381,0.681,0.0,0.142,0.431,119.999,4,punk,tr,0.4954921901226043
86866,2GiUWH13wdIfvvR2vjemAH,Athena;Aylin Aslım;Bülent Ortaçgil;Feridun Düzağaç;Koray Candemir;mor ve ötesi;Nejat Yavaşoğulları;Vega,Savaşa Hiç Gerek Yok,Savaşa Hiç Gerek Yok - Version 1,37,218120,False,0.591,0.617,0,-10.068,1,0.0252,0.0225,0.0,0.101,0.36,97.963,3,punk,tr,0.7661421895027161
86961,7LxeS6YSxwhKkEevTfBEFm,Kilink,3 Akorun İntikamı,Torba Var Mı Beyler?,36,134226,False,0.393,0.802,11,-7.284,1,0.0671,0.279,0.0,0.48,0.691,108.498,3,punk,tr,0.3930580019950866
86967,0S9PrA2MvOcCmGxoArJdUK,Drunk High Jinks,Çöplük Günleri,Hayal Gücümde Ölücem,36,140210,False,0.45,0.927,11,-6.004,0,0.179,0.0122,1.59e-05,0.111,0.82,190.078,4,punk,tr,0.9264505505561828
90857,2ctgZALPuTO2TkF5BVm0vS,Los Matematicos,Go-Go en Rojo,La Niña Bu (Ring Dang Doo),28,142946,False,0.654,0.697,4,-10.402,1,0.0382,0.253,0.0,0.165,0.943,145.052,4,rock-n-roll,tr,0.2549904286861419
93089,0armmWaLqevs0Cqhb1fms5,Rashid Beibutov;Tofiq Quliyev,Baku gözel çeher,Baku gözel çeher,10,176506,False,0.525,0.535,8,-6.597,1,0.0673,0.965,4.06e-05,0.391,0.668,93.768,4,romance,tr,0.9762275815010072
93135,4KnUH9XeFVaBvpgWaoG97x,Rashid Beibutov;Tofiq Quliyev;Üzeyir Hacibeyov,Džan Azerbajdžan!,Xezer şefeqleri,8,168176,False,0.316,0.328,5,-10.9,0,0.0626,0.99,0.0147,0.377,0.643,180.653,4,romance,tr,0.9654178619384766
93209,65yOmsCfT6sxIDroEULeg6,Rashid Beibutov,Ayrılıq,Ha Bu Diyar - Türk Xalq Mahnısı,4,79373,False,0.637,0.4,11,-12.446,1,0.157,0.979,0.00265,0.264,0.922,125.024,4,romance,tr,0.7280808091163635
93224,2gFrejz48wRgBnBQVixUNO,Rashid Beibutov,Qalalıyam Qalalı (Azərbaycan Xalq Mahnıları),Girdim Yarın Bağçasına,5,201200,False,0.361,0.169,11,-13.005,0,0.0344,0.989,0.000171,0.0933,0.198,109.309,3,romance,tr,0.994975447654724
93251,3sFb9wmlGaj6M8T64p59v1,Rashid Beibutov,Qalalıyam Qalalı (Azərbaycan Xalq Mahnıları),Qalalı,7,190533,False,0.585,0.397,0,-12.943,1,0.064,0.92,0.000227,0.3,0.756,69.471,4,romance,tr,0.8888578414916992
93263,1AuBpin6OF7zskX2zOcNYg,Rashid Beibutov,Arshin Mul Ullun,Kahlik,7,150099,False,0.446,0.13,0,-14.682,1,0.0538,0.995,0.00826,0.0826,0.324,64.172,4,romance,tr,0.6911320686340332
93639,7oPeylKTrY3ALtZvhQxgR0,Tamara Tsereteli,Velikie ispolniteli Rossii XX veka: Tamara Tsereteli (Deluxe),"O, pozabud'!",0,172710,False,0.35,0.194,7,-15.448,0,0.0973,0.981,0.000629,0.108,0.316,68.762,3,romance,tr,0.3635868430137634
93693,6Lt01VhlbYELBIRO5OX8Tp,Nikolai Erdenko,The Best Gypsy Music - vol.1 (CD2),Snilsya Mne Sad,0,183680,False,0.216,0.0683,0,-18.52,1,0.0521,0.986,0.0374,0.0721,0.0375,81.431,3,romance,tr,0.608020544052124
93824,1hgitBIufJCzMGWatsfA6l,Izabella Jur'eva,Velikie ispolniteli Rossii XX veka: Izabella Jur'eva (Deluxe Version),Lokon materi,0,192039,False,0.41,0.144,6,-13.811,0,0.133,0.992,0.00609,0.145,0.158,145.496,3,romance,tr,0.1744947135448455
98115,2KSGTavlWWB3QuKAIvC355,Serkan Kaya,Dağların Dumanı (Son Bir Kez),Dağların Dumanı - Son Bir Kez,33,263297,False,0.574,0.694,2,-6.211,0,0.0447,0.152,0.0,0.0956,0.332,94.104,5,show-tunes,tr,0.9438062310218812
98142,4XdEWemLPasGaMFFXB6ADG,Serkan Kaya,Gönül Bahçem,Gönül Bahçem,33,321245,False,0.4,0.367,10,-5.023,0,0.0331,0.891,0.0,0.347,0.357,72.397,4,show-tunes,tr,0.6009722948074341
98269,6Xyykk1RigrvX50lDCqqXM,Serkan Kaya,Miras,Bu Şehrin Geceleri,28,373523,False,0.634,0.786,0,-3.695,1,0.0278,0.364,6.98e-06,0.372,0.469,104.993,4,show-tunes,tr,0.9826837778091432
98448,7iC5U573Np4Fkw1vH1DsNV,Serkan Kaya,Gönül Bahçem,Kalbim Senin Hala,25,260364,False,0.385,0.817,7,-3.65,1,0.344,0.556,0.0,0.274,0.529,163.928,4,show-tunes,tr,0.3768727779388428
98690,6aWBfxdhhbWGmNf5CHyWsq,Serkan Kaya,Aşk Ne Demek Bilen Var Mi,Elma Attim Nar Geldi - Kızlar,22,275120,False,0.748,0.953,11,-2.224,0,0.116,0.38,4.68e-06,0.306,0.811,100.03,4,show-tunes,tr,0.7104824185371399
98871,1b5yadCeqXSlIg9QJuY6kA,Serkan Kaya,Miras,Aşk Benim Neyime,20,288518,False,0.63,0.868,5,-3.561,0,0.0517,0.146,3.5e-05,0.117,0.566,119.779,4,show-tunes,tr,0.993711233139038
98992,0F8CO7YkFHFh1zPa4Bv9Vg,Serkan Kaya,Aşk Ne Demek Bilen Var Mi,Kizim Olursa,20,252786,False,0.634,0.688,2,-4.087,0,0.0376,0.723,0.0,0.231,0.579,140.041,4,show-tunes,tr,0.5258939862251282
99482,5ptQepn6HP5jMllqHCmr4F,Emre Fel,Sevgilim Biz Ayrıldık,Sevgilim Biz Ayrıldık,49,259320,False,0.444,0.423,9,-12.036,1,0.0452,0.736,0.0,0.113,0.538,88.178,4,singer-songwriter,tr,0.9750047326087952
99701,4pqPoUxXjbk8iqL0vSaRg7,Taba Chake,Bombay Dreams,In Waadiyon Mein,35,214000,False,0.648,0.649,1,-9.26,1,0.0321,0.113,0.397,0.0855,0.522,125.042,4,singer-songwriter,tr,0.3048873543739319
99799,2LxGrlboLTVvmegFyRtdP5,Sertab Erener;Can Bonomo,İyiliğe Ninniler,Fış Fış Kayıkçı,45,424029,False,0.657,0.134,0,-13.431,1,0.0357,0.986,0.0,0.114,0.119,117.838,4,singer-songwriter,tr,0.9130123257637024
99880,1E5Zumas0loctbiUN2whpi,Sera Savaş,Kiraz,Anlatsam Anlatamam,43,138165,False,0.605,0.402,8,-13.79,1,0.293,0.448,0.0,0.133,0.781,115.321,4,singer-songwriter,tr,0.1483519971370697
99903,4hv9mEWi4911k1uhU4fPEH,Ufuk Beydemir,Sevda Gibi,Ay Tenli Kadın,67,197967,False,0.533,0.541,6,-7.854,1,0.0252,0.217,4.39e-06,0.11,0.335,144.135,4,singer-songwriter,tr,0.8632274866104126
99934,36hTKOgo5Ra03y0GlpJPd3,Burcu Güneş,Tılsım,Yansın Geceler,43,289400,False,0.29,0.712,4,-5.56,0,0.0478,0.413,0.0,0.112,0.287,169.288,4,singer-songwriter,tr,0.9429997205734252
99979,4cAp9fEdhzLVYEgd7MnV1D,Suzan Hacigarip,Şimdi Biraz Uyu,Şimdi Biraz Uyu,42,194538,False,0.705,0.393,0,-15.107,0,0.035,0.295,0.00559,0.354,0.459,129.99,4,singer-songwriter,tr,0.9941927790641784
99981,4pbMu6fRhg9mEZcHaO4NNo,Kaan Tangöze,Gölge Etme,Bir Kız Bana Emmi Dedi,42,151219,False,0.402,0.213,2,-13.662,0,0.0392,0.91,3.88e-05,0.357,0.146,145.91,4,singer-songwriter,tr,0.947102963924408
99995,171luCSfSTBnaIVnfTVbS6,Melike Şahin,Merhem: İlk Konserler (Live),Nasır (Live @ Zorlu PSM),42,269354,False,0.551,0.478,10,-10.58,0,0.0378,0.526,0.0,0.288,0.523,98.056,4,singer-songwriter,tr,0.866752028465271
99996,4nGy2XA9QGxYb90cNyHguO,Barış Kocatürk,Kesin Kesiktir,Kalmalısın,42,199285,False,0.646,0.645,11,-6.775,0,0.0287,0.246,0.0,0.181,0.687,121.999,4,singer-songwriter,tr,0.9977317452430724
102482,5ptQepn6HP5jMllqHCmr4F,Emre Fel,Sevgilim Biz Ayrıldık,Sevgilim Biz Ayrıldık,49,259320,False,0.444,0.423,9,-12.036,1,0.0452,0.736,0.0,0.113,0.538,88.178,4,songwriter,tr,0.9750047326087952
102701,4pqPoUxXjbk8iqL0vSaRg7,Taba Chake,Bombay Dreams,In Waadiyon Mein,35,214000,False,0.648,0.649,1,-9.26,1,0.0321,0.113,0.397,0.0855,0.522,125.042,4,songwriter,tr,0.3048873543739319
102799,2LxGrlboLTVvmegFyRtdP5,Sertab Erener;Can Bonomo,İyiliğe Ninniler,Fış Fış Kayıkçı,45,424029,False,0.657,0.134,0,-13.431,1,0.0357,0.986,0.0,0.114,0.119,117.838,4,songwriter,tr,0.9130123257637024
102882,1E5Zumas0loctbiUN2whpi,Sera Savaş,Kiraz,Anlatsam Anlatamam,43,138165,False,0.605,0.402,8,-13.79,1,0.293,0.448,0.0,0.133,0.781,115.321,4,songwriter,tr,0.1483519971370697
102903,4hv9mEWi4911k1uhU4fPEH,Ufuk Beydemir,Sevda Gibi,Ay Tenli Kadın,67,197967,False,0.533,0.541,6,-7.854,1,0.0252,0.217,4.39e-06,0.11,0.335,144.135,4,songwriter,tr,0.8632274866104126
102934,36hTKOgo5Ra03y0GlpJPd3,Burcu Güneş,Tılsım,Yansın Geceler,43,289400,False,0.29,0.712,4,-5.56,0,0.0478,0.413,0.0,0.112,0.287,169.288,4,songwriter,tr,0.9429997205734252
102981,4cAp9fEdhzLVYEgd7MnV1D,Suzan Hacigarip,Şimdi Biraz Uyu,Şimdi Biraz Uyu,42,194538,False,0.705,0.393,0,-15.107,0,0.035,0.295,0.00559,0.354,0.459,129.99,4,songwriter,tr,0.9941927790641784
102983,4pbMu6fRhg9mEZcHaO4NNo,Kaan Tangöze,Gölge Etme,Bir Kız Bana Emmi Dedi,42,151219,False,0.402,0.213,2,-13.662,0,0.0392,0.91,3.88e-05,0.357,0.146,145.91,4,songwriter,tr,0.947102963924408
102992,4nGy2XA9QGxYb90cNyHguO,Barış Kocatürk,Kesin Kesiktir,Kalmalısın,42,199285,False,0.646,0.645,11,-6.775,0,0.0287,0.246,0.0,0.181,0.687,121.999,4,songwriter,tr,0.9977317452430724
102997,171luCSfSTBnaIVnfTVbS6,Melike Şahin,Merhem: İlk Konserler (Live),Nasır (Live @ Zorlu PSM),42,269354,False,0.551,0.478,10,-10.58,0,0.0378,0.526,0.0,0.288,0.523,98.056,4,songwriter,tr,0.866752028465271
104933,7r1FJ6IvMqNr9WAWiXFB5w,Chulito Camacho,Las Heridas del Corazón,Marihuana Cura,25,205346,False,0.735,0.573,10,-9.518,0,0.0846,0.799,0.00466,0.0473,0.887,170.059,4,spanish,tr,0.3706935048103332
105159,1KlHmKF2WqIjWvQ1anYvHh,Ensidya,Daydream,Daydream,41,158571,False,0.68,0.206,8,-10.361,1,0.0671,0.582,0.519,0.0957,0.168,70.094,4,study,tr,0.1987923681735992
106595,7Es7k21eGdO2VK7NjIcPD1,Östen Med Resten,...Och Bilen Går Bra,Vägen Hem,37,242360,False,0.443,0.646,6,-8.501,0,0.0305,0.0453,1.53e-06,0.148,0.635,190.602,4,swedish,tr,0.2501165568828583
106726,4lFdLwEusNE7odpDRnGLaE,Frej Larsson;Jocke Boberg,Leavin La Vida Larsson,LSD,37,130613,True,0.521,0.577,9,-14.146,1,0.0624,0.887,3.77e-06,0.158,0.673,87.746,4,swedish,tr,0.288644015789032
108458,1x0qP5pQy0BYh5GZ9qvJ8J,Rubén Juárez;Carlos Garcia,20 Grandes Exitos,Mi Bandoneon Y Yo,20,168906,False,0.573,0.249,10,-14.947,1,0.0747,0.882,0.0,0.11,0.778,109.519,4,tango,tr,0.3758272528648376
112001,1acHg5hL2dLV7Zo2tBWSj5,Lil Zey;Kozmos,Viral Şarkılar,Eskisi Gibi,0,186461,True,0.802,0.592,1,-7.495,0,0.12,0.629,0.0058,0.09,0.665,129.899,4,turkish,tr,0.6632971167564392
112002,21monEVgRlouZOarTXChkL,Serhat Durmus,Gesi Bağları,Gesi Bağları,51,215973,False,0.59,0.46,5,-11.046,0,0.0271,0.0396,0.121,0.134,0.0392,100.987,4,turkish,tr,0.9636216759681702
112007,294KvzBHtUO0nmbPS5uhJU,Lil Zey;Kozmos,Best Viral Tunes,Eskisi Gibi,0,186461,True,0.802,0.592,1,-7.495,0,0.12,0.629,0.0058,0.09,0.665,129.899,4,turkish,tr,0.6632971167564392
112020,0LnT7NTyTW8hJGffRCNoy6,Khontkar,Ondan Böyleyim,Ondan Böyleyim,50,129802,True,0.653,0.585,11,-6.42,1,0.0242,0.0628,0.0,0.36,0.277,110.005,4,turkish,tr,0.9912357330322266
112021,5BuKHYnXTIVxSV88Pewmpf,Pinhani,Çok Alıştım Sana,Çok Alıştım Sana,49,293930,False,0.459,0.329,2,-11.41,0,0.0291,0.0798,0.000286,0.082,0.369,149.956,3,turkish,tr,1.00002121925354
112026,5I2NN6vgWwIs76hshzIr7e,Yıldıray Gürgen,Plevne Marşı (Trap Versiyon),Plevne Marşı (Trap Versiyon),42,190566,False,0.123,0.657,6,-7.871,1,0.0637,0.00872,0.656,0.12,0.0563,171.441,4,turkish,tr,0.8877939581871033
112027,5gfZ08BA3Oh6XaH9WHDuxg,Ayna,Bostancı Durağı,Severek Ayrılanlar,49,296866,False,0.558,0.687,11,-7.25,1,0.0369,0.293,0.0,0.104,0.298,113.037,4,turkish,tr,0.927032232284546
112028,1ZLExfqDJGcoZfc6l1vDws,Flört,Cemiyette Pişiyoruz,Bir Tek Sen Gelmedin,49,261373,False,0.611,0.7,9,-7.966,0,0.0302,0.00181,0.00248,0.291,0.707,145.943,4,turkish,tr,0.7328442335128784
112029,0u9cZveZpqEwpaP5fX6UgR,Şehinşah,Denetimli Serbestlik Stili (Deluxe),Hiphop Okulu,49,210837,True,0.807,0.631,7,-8.03,1,0.338,0.171,0.0,0.271,0.748,89.983,4,turkish,tr,0.256180077791214
112030,2zhttCT008CWBEbQ6fuU7k,Aspova;Motive;Murgs,MATRIX (Blue),Yük Gemisi,50,172452,True,0.798,0.678,9,-8.69,1,0.306,0.076,0.0,0.144,0.339,158.944,4,turkish,tr,0.4162367582321167
112032,1k5OoVoOdYwDrZAeqGADyv,Anıl Piyancı,Best Viral Tunes,Beraber Büyüdük,0,227691,False,0.794,0.604,1,-7.433,1,0.304,0.0326,0.0,0.353,0.343,98.048,4,turkish,tr,0.8538975715637207
112034,6BkbMulHPIwqOJPVJy15pr,Anıl Piyancı,Viral Şarkılar,Beraber Büyüdük,0,227691,False,0.794,0.604,1,-7.433,1,0.304,0.0326,0.0,0.353,0.343,98.048,4,turkish,tr,0.8538975715637207
112037,7lfnnW74hr3PfOwbojgCnW,Hüsnü Arkan;Birsen Tezer,Kırık Hava,Öyle Bir Rüya,49,261000,False,0.372,0.475,4,-10.046,0,0.0298,0.142,4.97e-05,0.131,0.369,97.146,4,turkish,tr,0.9882747530937196
112038,3lAfuHJHOHa1IPD1QUVdYc,Ceg,Trapanasyon,Neden,49,182624,True,0.905,0.508,3,-6.471,1,0.357,0.399,0.0,0.134,0.442,119.908,4,turkish,tr,0.9748399257659912
112039,2iwsJcPB5HIVTuHHwdTNO4,Duman,Viral Şarkılar,Her Şeyi Yak,0,270280,False,0.629,0.538,2,-6.79,1,0.0244,0.461,0.0,0.123,0.205,100.038,4,turkish,tr,0.8802748322486877
112040,5s2oLZj9UbpNpo1fsGHaUK,No.1,Sen Kötü Bir Rüyasın,Ateş ve Barut,51,202786,True,0.591,0.513,1,-7.937,1,0.0377,0.00765,0.0,0.0671,0.566,83.098,4,turkish,tr,0.805343747138977
112041,6CkLcIjIAWHJp3nZWhNQvF,Duman,Best Viral Tunes,Her Şeyi Yak,0,270280,False,0.629,0.538,2,-6.79,1,0.0244,0.461,0.0,0.123,0.205,100.038,4,turkish,tr,0.8802748322486877
112042,6uS2G7PdDL0qmYs6glOgrO,Vega,Tatlı Sert,Bu Sabahların Bir Anlamı Olmalı,54,268760,False,0.486,0.628,2,-8.561,0,0.0285,0.466,3.13e-05,0.155,0.345,132.999,4,turkish,tr,0.997597634792328
112044,6UFyWa5VL7hFVopDeBQDF1,Teoman,Viral Şarkılar,Sevdim Seni Bir Kere,0,252733,False,0.737,0.386,1,-9.395,0,0.0324,0.292,2.84e-06,0.109,0.234,120.005,4,turkish,tr,0.932701826095581
112045,6mVCfS4ENOzSzUAuKpY2Ge,Teoman,Best Viral Tunes,Sevdim Seni Bir Kere,0,252733,False,0.737,0.386,1,-9.395,0,0.0324,0.292,2.84e-06,0.109,0.234,120.005,4,turkish,tr,0.932701826095581
112048,5PhGZJlf2qJquzTYwWrj5N,Teoman,Viral Şarkılar,Paramparça,0,232533,False,0.701,0.794,11,-4.679,1,0.0533,0.202,0.0,0.426,0.82,94.986,4,turkish,tr,0.3671741485595703
112049,2XlIDfAjkxT6cye4G75lsr,Teoman,Best Viral Tunes,Paramparça,0,232533,False,0.701,0.794,11,-4.679,1,0.0533,0.202,0.0,0.426,0.82,94.986,4,turkish,tr,0.3671741485595703
112055,4cXiHCkyfMiDrPbPk0f3rA,Ais Ezhel;Dj Suppa,3 Gün,3 Gün,48,384078,True,0.778,0.589,9,-8.459,0,0.121,0.214,0.0111,0.105,0.455,89.985,4,turkish,tr,0.7360697984695435
112056,4Fq1AsPB0HIK2n5qYL8rSy,Şehinşah,Denetimli Serbestlik Stili (Deluxe),Koyu,46,171874,True,0.747,0.684,7,-9.705,0,0.465,0.64,0.0,0.128,0.802,159.872,4,turkish,tr,0.433216243982315
112060,1AlG0sHFDQJP2HdXyQb8bL,Anıl Piyancı,İzmir,Beraber Büyüdük,47,227691,False,0.794,0.604,1,-7.433,1,0.304,0.0326,0.0,0.353,0.343,98.048,4,turkish,tr,0.8538975715637207
112062,1Warn6ZbqZnD4ZpGiVvW4j,Cem Öget,Erkenci Kuş (Orijinal Dizi Müzikleri),Erkenci Kuş Jenerik Sözlü,45,129340,False,0.446,0.558,5,-5.51,0,0.0479,0.457,0.0,0.116,0.431,180.329,3,turkish,tr,0.7604716420173645
112065,74sGontnRy751y9wYos5Fi,Nev,Sen Gibi,Benmişim,49,264939,False,0.566,0.84,0,-4.548,1,0.0343,0.00625,0.0,0.0699,0.9,174.041,4,turkish,tr,0.982216775417328
112067,759944Jv8yJ1mrZiYTBYw3,Hidra,Yenilmez,Neden mi İllegal 3,47,221999,True,0.792,0.838,4,-6.235,0,0.206,0.284,0.0,0.191,0.784,91.99,4,turkish,tr,0.7010698914527893
